GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTYA,CTY_SUBA,PLACE,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,F90001,F90002,F90003,F90004,F90005,F90006,F90007,F90008,F90009,F90010
"G21051924","2000","3","6","Kentucky","21",,,"Middlesborough city","51924",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Middlesborough city",1984,450,48,0,0,1264,728,9,13,7
"G21051978","2000","3","6","Kentucky","21",,,"Middletown city","51978",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Middletown city",1516,249,0,9,0,404,186,6,10,0
"G21052140","2000","3","6","Kentucky","21",,,"Midway city","52140",,,,,,,,,,,"4280","9999","9999",,,,,,,,"Midway city",378,76,0,0,0,134,38,2,0,0
"G21052302","2000","3","6","Kentucky","21",,,"Millersburg city","52302",,,,,,,,,,,"4280","9999","9999",,,,,,,,"Millersburg city",170,50,0,0,0,76,57,4,0,0
"G21052590","2000","3","6","Kentucky","21",,,"Milton city","52590",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Milton city",136,37,2,0,0,35,26,1,0,0
"G21052680","2000","3","6","Kentucky","21",,,"Minor Lane Heights city","52680",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Minor Lane Heights city",201,120,2,0,0,58,78,3,3,3
"G21052842","2000","3","6","Kentucky","21",,,"Mockingbird Valley city","52842",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Mockingbird Valley city",64,2,0,0,0,0,0,0,0,0
"G21053076","2000","3","6","Kentucky","21",,,"Monterey city","53076",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Monterey city",27,26,0,0,0,0,6,0,0,0
"G21053130","2000","3","6","Kentucky","21",,,"Monticello city","53130",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Monticello city",1081,422,18,18,0,681,295,58,0,0
"G21053328","2000","3","6","Kentucky","21",,,"Moorland city","53328",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Moorland city",107,33,3,0,0,47,17,4,0,0
"G21053418","2000","3","6","Kentucky","21",,,"Morehead city","53418",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Morehead city",834,201,0,0,0,704,337,21,35,0
"G21053472","2000","3","6","Kentucky","21",,,"Morganfield city","53472",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Morganfield city",725,256,16,0,0,283,136,11,0,0
"G21053490","2000","3","6","Kentucky","21",,,"Morgantown city","53490",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Morgantown city",371,147,3,0,0,298,190,32,0,0
"G21053616","2000","3","6","Kentucky","21",,,"Mortons Gap city","53616",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mortons Gap city",249,84,3,3,0,35,21,0,0,0
"G21053976","2000","3","6","Kentucky","21",,,"Mount Olivet city","53976",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mount Olivet city",64,8,0,0,0,47,19,2,0,0
"G21054084","2000","3","6","Kentucky","21",,,"Mount Sterling city","54084",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mount Sterling city",1018,226,6,5,0,874,350,21,0,0
"G21054174","2000","3","6","Kentucky","21",,,"Mount Vernon city","54174",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mount Vernon city",554,155,0,0,0,261,137,5,4,4
"G21054228","2000","3","6","Kentucky","21",,,"Mount Washington city","54228",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Mount Washington city",1599,741,17,6,0,389,330,16,9,0
"G21054480","2000","3","6","Kentucky","21",,,"Muldraugh city","54480",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Muldraugh city",149,44,12,0,0,146,135,27,2,4
"G21054570","2000","3","6","Kentucky","21",,,"Munfordville city","54570",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Munfordville city",329,73,0,0,4,195,91,10,6,3
"G21054642","2000","3","6","Kentucky","21",,,"Murray city","54642",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Murray city",2510,399,12,0,0,2035,1003,35,40,0
"G21054660","2000","3","6","Kentucky","21",,,"Murray Hill city","54660",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Murray Hill city",147,20,0,0,0,102,21,0,0,0
"G21055092","2000","3","6","Kentucky","21",,,"Nebo city","55092",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nebo city",55,16,3,0,0,7,3,0,2,0
"G21055542","2000","3","6","Kentucky","21",,,"Newburg CDP","55542",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Newburg CDP",3188,1139,94,28,0,1692,1461,263,55,28
"G21055596","2000","3","6","Kentucky","21",,,"New Castle city","55596",,,,,,,,,,,"9999","9999","9999",,,,,,,,"New Castle city",163,56,6,0,0,111,36,6,0,0
"G21055758","2000","3","6","Kentucky","21",,,"New Haven city","55758",,,,,,,,,,,"9999","9999","9999",,,,,,,,"New Haven city",171,52,3,0,0,72,35,10,3,0
"G21055884","2000","3","6","Kentucky","21",,,"Newport city","55884",,,,,,,,,,,"1642","1640","9999",,,,,,,,"Newport city",2225,811,43,0,0,2180,1465,152,32,12
"G21056136","2000","3","6","Kentucky","21",,,"Nicholasville city","56136",,,,,,,,,,,"4280","9999","9999",,,,,,,,"Nicholasville city",3153,1287,23,0,0,1493,1278,120,6,0
"G21056550","2000","3","6","Kentucky","21",,,"Norbourne Estates city","56550",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Norbourne Estates city",135,35,0,0,0,2,0,0,0,0
"G21056694","2000","3","6","Kentucky","21",,,"North Corbin CDP","56694",,,,,,,,,,,"9999","9999","9999",,,,,,,,"North Corbin CDP",342,144,17,0,0,60,112,10,0,0
"G21056730","2000","3","6","Kentucky","21",,,"Northfield city","56730",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Northfield city",242,29,3,0,0,64,22,2,0,0
"G21056820","2000","3","6","Kentucky","21",,,"North Middletown city","56820",,,,,,,,,,,"4280","9999","9999",,,,,,,,"North Middletown city",114,57,0,3,0,9,26,3,0,0
"G21056910","2000","3","6","Kentucky","21",,,"Nortonville city","56910",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nortonville city",307,94,9,2,0,82,35,2,0,0
"G21056928","2000","3","6","Kentucky","21",,,"Norwood city","56928",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Norwood city",119,18,0,0,0,19,10,0,0,0
"G21057030","2000","3","6","Kentucky","21",,,"Oakbrook CDP","57030",,,,,,,,,,,"1642","1640","9999",,,,,,,,"Oakbrook CDP",2055,456,9,0,0,267,95,10,0,0
"G21057090","2000","3","6","Kentucky","21",,,"Oak Grove city","57090",,,,,,,,,,,"1660","9999","9999",,,,,,,,"Oak Grove city",406,612,21,8,0,635,763,64,9,18
"G21057144","2000","3","6","Kentucky","21",,,"Oakland city","57144",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Oakland city",72,12,0,0,0,14,2,0,1,0
"G21057612","2000","3","6","Kentucky","21",,,"Okolona CDP","57612",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Okolona CDP",3452,1059,32,14,8,1737,797,104,36,6
"G21057658","2000","3","6","Kentucky","21",,,"Old Brownsboro Place city","57658",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Old Brownsboro Place city",136,10,0,0,0,0,0,0,0,0
"G21057918","2000","3","6","Kentucky","21",,,"Olive Hill city","57918",,,,,,,,,,,"3400","9999","9999",,,,,,,,"Olive Hill city",426,114,0,0,0,157,86,4,5,0
"G21058200","2000","3","6","Kentucky","21",,,"Orchard Grass Hills city","58200",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Orchard Grass Hills city",215,87,0,0,0,18,8,2,0,0
"G21058620","2000","3","6","Kentucky","21",,,"Owensboro city","58620",,,,,,,,,,,"5990","9999","9999",,,,,,,,"Owensboro city",10794,2888,38,11,4,5628,2939,326,113,7
"G21058692","2000","3","6","Kentucky","21",,,"Owenton city","58692",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Owenton city",288,46,4,0,0,206,73,6,0,0
"G21058710","2000","3","6","Kentucky","21",,,"Owingsville city","58710",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Owingsville city",370,57,0,0,0,160,59,3,1,0
"G21058836","2000","3","6","Kentucky","21",,,"Paducah city","58836",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Paducah city",5241,972,44,15,0,3850,1472,149,38,16
"G21058962","2000","3","6","Kentucky","21",,,"Paintsville city","58962",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Paintsville city",678,111,8,0,0,601,259,7,6,0
"G21059196","2000","3","6","Kentucky","21",,,"Paris city","59196",,,,,,,,,,,"4280","9999","9999",,,,,,,,"Paris city",1554,534,10,0,0,1033,640,23,12,6
"G21059232","2000","3","6","Kentucky","21",,,"Park City city","59232",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Park City city",138,32,2,0,0,59,12,0,0,0
"G21059255","2000","3","6","Kentucky","21",,,"Park Hills city","59255",,,,,,,,,,,"1642","1640","9999",,,,,,,,"Park Hills city",691,96,0,0,0,486,101,14,0,0
"G21059260","2000","3","6","Kentucky","21",,,"Park Lake city","59260",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Park Lake city",89,63,0,0,0,0,2,0,0,0
"G21059322","2000","3","6","Kentucky","21",,,"Parkway Village city","59322",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Parkway Village city",199,45,0,0,0,40,14,1,1,0
"G21059934","2000","3","6","Kentucky","21",,,"Pembroke city","59934",,,,,,,,,,,"1660","9999","9999",,,,,,,,"Pembroke city",110,43,2,0,0,73,47,9,3,0
"G21060258","2000","3","6","Kentucky","21",,,"Perryville city","60258",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Perryville city",194,41,0,0,0,66,35,0,0,0
"G21060492","2000","3","6","Kentucky","21",,,"Pewee Valley city","60492",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Pewee Valley city",374,76,0,0,2,39,3,0,0,0
"G21060600","2000","3","6","Kentucky","21",,,"Phelps CDP","60600",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Phelps CDP",217,86,0,8,0,57,34,8,0,0
"G21060852","2000","3","6","Kentucky","21",,,"Pikeville city","60852",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pikeville city",1090,198,0,0,0,1032,339,31,0,0
"G21061122","2000","3","6","Kentucky","21",,,"Pine Knot CDP","61122",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pine Knot CDP",242,93,0,0,0,131,90,8,0,6
"G21061248","2000","3","6","Kentucky","21",,,"Pineville city","61248",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pineville city",309,60,0,0,0,308,159,11,3,0
"G21061356","2000","3","6","Kentucky","21",,,"Pioneer Village city","61356",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Pioneer Village city",580,239,0,7,0,0,64,0,0,0
"G21061374","2000","3","6","Kentucky","21",,,"Pippa Passes city","61374",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pippa Passes city",11,0,0,0,0,23,7,3,0,0
"G21061554","2000","3","6","Kentucky","21",,,"Plantation city","61554",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Plantation city",211,33,0,0,0,79,34,3,0,0
"G21061752","2000","3","6","Kentucky","21",,,"Pleasure Ridge Park CDP","61752",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Pleasure Ridge Park CDP",5923,2101,95,14,0,1309,780,51,39,0
"G21061788","2000","3","6","Kentucky","21",,,"Pleasureville city","61788",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pleasureville city",169,43,2,0,0,71,39,8,0,3
"G21061860","2000","3","6","Kentucky","21",,,"Plum Springs city","61860",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Plum Springs city",105,45,0,3,0,14,13,0,0,0
"G21061914","2000","3","6","Kentucky","21",,,"Plymouth Village city","61914",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Plymouth Village city",55,7,0,0,0,33,11,1,0,0
"G21062370","2000","3","6","Kentucky","21",,,"Poplar Hills city","62370",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Poplar Hills city",0,0,0,0,0,160,63,6,6,3
"G21062652","2000","3","6","Kentucky","21",,,"Powderly city","62652",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Powderly city",187,66,3,0,0,38,35,0,0,0
"G21062940","2000","3","6","Kentucky","21",,,"Prestonsburg city","62940",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Prestonsburg city",734,66,0,0,0,538,247,9,0,0
"G21062958","2000","3","6","Kentucky","21",,,"Prestonville city","62958",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Prestonville city",21,12,0,0,0,7,14,8,0,3
"G21063138","2000","3","6","Kentucky","21",,,"Princeton city","63138",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Princeton city",1590,356,10,0,0,612,272,9,0,0
"G21063264","2000","3","6","Kentucky","21",,,"Prospect city","63264",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Prospect city",1536,93,0,0,0,79,31,9,0,0
"G21063372","2000","3","6","Kentucky","21",,,"Providence city","63372",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Providence city",739,292,6,0,0,266,133,20,9,0
"G21063858","2000","3","6","Kentucky","21",,,"Raceland city","63858",,,,,,,,,,,"3400","9999","9999",,,,,,,,"Raceland city",561,174,0,0,0,116,83,3,0,0
"G21063912","2000","3","6","Kentucky","21",,,"Radcliff city","63912",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Radcliff city",3322,1440,79,24,0,2078,1313,130,59,16
"G21064092","2000","3","6","Kentucky","21",,,"Ravenna city","64092",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ravenna city",170,56,0,1,0,53,22,1,0,0
"G21064146","2000","3","6","Kentucky","21",,,"Raywick city","64146",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Raywick city",22,18,0,0,0,8,0,0,0,0
"G21064632","2000","3","6","Kentucky","21",,,"Reidland CDP","64632",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Reidland CDP",1180,243,0,0,0,250,87,0,0,0
"G21065208","2000","3","6","Kentucky","21",,,"Richlawn city","65208",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Richlawn city",144,34,0,0,0,10,5,0,0,0
"G21065226","2000","3","6","Kentucky","21",,,"Richmond city","65226",,,,,,,,,,,"4280","9999","9999",,,,,,,,"Richmond city",3012,757,0,0,0,4749,2102,109,40,14
"G21065559","2000","3","6","Kentucky","21",,,"River Bluff city","65559",,,,,,,,,,,"4520","9999","9999",,,,,,,,"River Bluff city",126,14,0,0,0,5,0,0,0,0
"G21065766","2000","3","6","Kentucky","21",,,"Riverwood city","65766",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Riverwood city",160,11,0,0,0,2,0,0,0,0
"G21065874","2000","3","6","Kentucky","21",,,"Robards city","65874",,,,,,,,,,,"2440","9999","9999",,,,,,,,"Robards city",145,50,1,0,0,15,5,0,0,0
"G21065982","2000","3","6","Kentucky","21",,,"Rochester city","65982",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rochester city",76,6,0,0,0,2,0,0,0,0
"G21066216","2000","3","6","Kentucky","21",,,"Rockport city","66216",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rockport city",74,25,0,0,0,14,20,0,0,0
"G21066486","2000","3","6","Kentucky","21",,,"Rolling Fields city","66486",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Rolling Fields city",235,19,0,0,0,2,0,0,0,0
"G21066504","2000","3","6","Kentucky","21",,,"Rolling Hills city","66504",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Rolling Hills city",223,41,2,0,0,90,20,0,0,0
"G21067458","2000","3","6","Kentucky","21",,,"Russell city","67458",,,,,,,,,,,"3400","9999","9999",,,,,,,,"Russell city",1058,125,0,0,0,170,48,0,0,0
"G21067494","2000","3","6","Kentucky","21",,,"Russell Springs city","67494",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Russell Springs city",629,93,7,4,0,305,98,9,0,0
"G21067512","2000","3","6","Kentucky","21",,,"Russellville city","67512",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Russellville city",1519,333,16,0,0,739,382,37,0,0
"G21067602","2000","3","6","Kentucky","21",,,"Ryland Heights city","67602",,,,,,,,,,,"1642","1640","9999",,,,,,,,"Ryland Heights city",191,65,2,0,0,29,15,0,0,0
"G21067638","2000","3","6","Kentucky","21",,,"Sacramento city","67638",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sacramento city",98,39,5,0,0,49,27,0,0,0
"G21067656","2000","3","6","Kentucky","21",,,"Sadieville city","67656",,,,,,,,,,,"4280","9999","9999",,,,,,,,"Sadieville city",56,21,0,0,0,13,8,0,0,0
"G21067710","2000","3","6","Kentucky","21",,,"St. Charles city","67710",,,,,,,,,,,"9999","9999","9999",,,,,,,,"St. Charles city",67,35,0,0,0,13,10,0,0,0
"G21067728","2000","3","6","Kentucky","21",,,"St. Dennis CDP","67728",,,,,,,,,,,"4520","9999","9999",,,,,,,,"St. Dennis CDP",1933,703,15,15,0,598,376,33,21,0
"G21067944","2000","3","6","Kentucky","21",,,"St. Matthews city","67944",,,,,,,,,,,"4520","9999","9999",,,,,,,,"St. Matthews city",3598,428,14,0,0,3030,912,7,0,7
"G21067998","2000","3","6","Kentucky","21",,,"St. Regis Park city","67998",,,,,,,,,,,"4520","9999","9999",,,,,,,,"St. Regis Park city",518,64,8,0,0,16,0,0,0,0
"G21068052","2000","3","6","Kentucky","21",,,"Salem city","68052",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Salem city",225,52,0,0,0,40,5,0,0,0
"G21068160","2000","3","6","Kentucky","21",,,"Salt Lick city","68160",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Salt Lick city",63,24,2,0,0,7,23,0,5,0
"G21068232","2000","3","6","Kentucky","21",,,"Salyersville city","68232",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Salyersville city",307,85,9,0,0,159,80,1,0,0
"G21068358","2000","3","6","Kentucky","21",,,"Sanders city","68358",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sanders city",41,26,0,0,0,6,4,0,0,0
"G21068556","2000","3","6","Kentucky","21",,,"Sandy Hook city","68556",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sandy Hook city",108,35,0,2,0,102,50,0,2,0
"G21068646","2000","3","6","Kentucky","21",,,"Sardis city","68646",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sardis city",30,10,0,0,0,14,4,0,0,0
"G21068952","2000","3","6","Kentucky","21",,,"Science Hill city","68952",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Science Hill city",147,41,0,0,0,22,26,2,0,2
"G21069114","2000","3","6","Kentucky","21",,,"Scottsville city","69114",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Scottsville city",877,298,4,0,0,423,195,25,5,7
"G21069222","2000","3","6","Kentucky","21",,,"Sebree city","69222",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sebree city",287,98,2,1,0,94,60,19,10,2
"G21069384","2000","3","6","Kentucky","21",,,"Seneca Gardens city","69384",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Seneca Gardens city",226,29,0,0,0,38,0,0,0,0
"G21069852","2000","3","6","Kentucky","21",,,"Sharpsburg city","69852",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sharpsburg city",73,16,3,0,0,29,24,0,0,0
"G21070050","2000","3","6","Kentucky","21",,,"Shelbyville city","70050",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Shelbyville city",1492,482,12,0,5,1035,713,98,33,12
"G21070086","2000","3","6","Kentucky","21",,,"Shepherdsville city","70086",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Shepherdsville city",1363,814,25,0,0,530,434,35,7,0
"G21070284","2000","3","6","Kentucky","21",,,"Shively city","70284",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Shively city",3569,778,22,9,0,1464,660,123,22,0
"G21070644","2000","3","6","Kentucky","21",,,"Silver Grove city","70644",,,,,,,,,,,"1642","1640","9999",,,,,,,,"Silver Grove city",213,119,0,5,0,80,58,4,3,0
"G21070752","2000","3","6","Kentucky","21",,,"Simpsonville city","70752",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Simpsonville city",235,118,2,2,0,82,53,3,0,5
"G21071130","2000","3","6","Kentucky","21",,,"Slaughters city","71130",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Slaughters city",47,31,3,0,0,10,0,0,0,0
"G21071364","2000","3","6","Kentucky","21",,,"Smithfield city","71364",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Smithfield city",26,4,0,0,0,7,9,0,0,0
"G21071382","2000","3","6","Kentucky","21",,,"Smithland city","71382",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Smithland city",92,10,2,0,0,41,10,0,0,0
"G21071454","2000","3","6","Kentucky","21",,,"Smiths Grove city","71454",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Smiths Grove city",198,54,1,0,0,35,16,0,0,0
"G21071688","2000","3","6","Kentucky","21",,,"Somerset city","71688",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Somerset city",2219,397,13,9,0,1616,582,16,9,0
"G21071724","2000","3","6","Kentucky","21",,,"Sonora city","71724",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sonora city",86,30,0,0,0,15,11,0,0,0
"G21071814","2000","3","6","Kentucky","21",,,"South Carrollton city","71814",,,,,,,,,,,"9999","9999","9999",,,,,,,,"South Carrollton city",49,20,0,0,0,4,2,2,0,0
"G21071976","2000","3","6","Kentucky","21",,,"Southgate city","71976",,,,,,,,,,,"1642","1640","9999",,,,,,,,"Southgate city",927,265,0,0,0,318,109,8,7,0
"G21072138","2000","3","6","Kentucky","21",,,"South Park View city","72138",,,,,,,,,,,"4520","9999","9999",,,,,,,,"South Park View city",47,13,0,0,0,3,5,0,0,0
"G21072210","2000","3","6","Kentucky","21",,,"South Shore city","72210",,,,,,,,,,,"3400","9999","9999",,,,,,,,"South Shore city",262,49,3,0,0,144,69,2,0,0
"G21072255","2000","3","6","Kentucky","21",,,"South Wallins CDP","72255",,,,,,,,,,,"9999","9999","9999",,,,,,,,"South Wallins CDP",245,93,11,10,3,33,25,0,0,0
"G21072372","2000","3","6","Kentucky","21",,,"Sparta city","72372",,,,,,,,,,,"####","####","9999",,,,,,,,"Sparta city",52,17,0,0,0,7,4,0,0,0
"G21072660","2000","3","6","Kentucky","21",,,"Springfield city","72660",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Springfield city",669,120,3,0,0,271,118,9,6,0
"G21072750","2000","3","6","Kentucky","21",,,"Springlee city","72750",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Springlee city",148,29,0,0,0,18,7,0,0,0
"G21072770","2000","3","6","Kentucky","21",,,"Spring Mill city","72770",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Spring Mill city",123,5,0,0,0,0,2,0,0,0
"G21072790","2000","3","6","Kentucky","21",,,"Spring Valley city","72790",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Spring Valley city",220,22,0,0,0,0,0,0,0,0
"G21073038","2000","3","6","Kentucky","21",,,"Stamping Ground city","73038",,,,,,,,,,,"4280","9999","9999",,,,,,,,"Stamping Ground city",104,49,0,0,0,56,20,0,0,0
"G21073110","2000","3","6","Kentucky","21",,,"Stanford city","73110",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Stanford city",721,224,0,0,0,292,169,0,0,0
"G21073164","2000","3","6","Kentucky","21",,,"Stanton city","73164",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Stanton city",553,153,0,0,0,285,193,20,9,0
"G21073362","2000","3","6","Kentucky","21",,,"Stearns CDP","73362",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Stearns CDP",306,128,0,0,0,151,55,8,0,0
"G21074064","2000","3","6","Kentucky","21",,,"Strathmoor Manor city","74064",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Strathmoor Manor city",108,25,0,0,0,0,3,0,0,0
"G21074082","2000","3","6","Kentucky","21",,,"Strathmoor Village city","74082",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Strathmoor Village city",208,35,0,0,0,12,4,0,0,0
"G21074316","2000","3","6","Kentucky","21",,,"Sturgis city","74316",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sturgis city",435,129,6,0,0,154,113,4,0,0
"G21075190","2000","3","6","Kentucky","21",,,"Sycamore city","75190",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Sycamore city",78,6,0,0,0,3,3,0,0,0
"G21075738","2000","3","6","Kentucky","21",,,"Taylor Mill city","75738",,,,,,,,,,,"1642","1640","9999",,,,,,,,"Taylor Mill city",1665,390,13,0,0,311,238,0,0,0
"G21075810","2000","3","6","Kentucky","21",,,"Taylorsville city","75810",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Taylorsville city",134,34,0,0,0,171,80,3,2,0
"G21075963","2000","3","6","Kentucky","21",,,"Ten Broeck city","75963",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Ten Broeck city",46,3,0,0,0,0,0,0,0,0
"G21076380","2000","3","6","Kentucky","21",,,"Thornhill city","76380",,,,,,,,,,,"4520","9999","9999",,,,,,,,"Thornhill city",68,0,0,0,0,0,0,0,0,0
"G21077160","2000","3","6","Kentucky","21",,,"Tompkinsville city","77160",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Tompkinsville city",496,139,0,8,0,398,99,16,0,0
"G21077592","2000","3","6","Kentucky","21",,,"Trenton city","77592",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Trenton city",123,25,0,0,0,23,7,2,0,0
