year,GISJOIN,state,county,total,occupied,vacant,pct.vacant,crowded,pct.crowded,usa.crowded,z.crowded
2019,G0600610,CA,Placer County,164176,142855,21321,0.1298667283890459,2930,0.02051030765461482,0.029342954335174268,-21.206103120382224
2019,G0600630,CA,Plumas County,15830,8450,7380,0.4662034112444725,210,0.02485207100591716,0.029342954335174268,-3.348015079413572
2019,G0600650,CA,Riverside County,840501,724893,115608,0.1375465347453483,50324,0.06942265962010945,0.029342954335174268,217.72525713484103
2019,G0600670,CA,Sacramento County,570752,543025,27727,0.048579768445839874,26837,0.049421297361999905,0.029342954335174268,89.88076623007791
2019,G0600690,CA,San Benito County,18970,18135,835,0.04401686874011597,1388,0.0765370829886959,0.029342954335174268,38.51561288586728
2019,G0600710,CA,San Bernardino County,720757,636041,84716,0.11753753345440975,56278,0.08848171737356554,0.029342954335174268,297.49649023063506
2019,G0600730,CA,San Diego County,1213891,1125286,88605,0.07299255040197183,76930,0.06836484236007558,0.029342954335174268,254.74947612744026
2019,G0600750,CA,San Francisco County,397812,362354,35458,0.08913255507626718,24091,0.06648470832390425,0.029342954335174268,138.80864803406146
2019,G0600770,CA,San Joaquin County,243260,228567,14693,0.06040039463948039,16913,0.07399580866879296,0.029342954335174268,130.49676692273667
2019,G0600790,CA,San Luis Obispo County,122005,105981,16024,0.13133887955411663,3451,0.0325624404374369,0.029342954335174268,6.66331807333821
2019,G0600810,CA,San Mateo County,277773,263543,14230,0.051228881136755555,20944,0.0794709022816011,0.029342954335174268,156.5453300904894
2019,G0600830,CA,Santa Barbara County,157161,145856,11305,0.07193260414479419,15657,0.10734560114085125,0.029342954335174268,183.23013719026574
2019,G0600850,CA,Santa Clara County,672495,640215,32280,0.0480003568799768,52222,0.08156947275524629,0.029342954335174268,253.77613612335102
2019,G0600870,CA,Santa Cruz County,106307,95818,10489,0.09866706801997988,6878,0.07178191988979106,0.029342954335174268,81.99000184548618
2019,G0600890,CA,Shasta County,78634,71181,7453,0.09478088358725234,2590,0.036386114272066984,0.029342954335174268,11.702749530180853
2019,G0600910,CA,Sierra County,2365,1319,1046,0.4422832980972516,22,0.016679302501895376,0.029342954335174268,-3.649133146346879
2019,G0600930,CA,Siskiyou County,24118,19240,4878,0.20225557674765735,602,0.03128898128898129,0.029342954335174268,1.790748813756768
2019,G0600950,CA,Solano County,157800,149865,7935,0.0502851711026616,7968,0.053167851065959365,0.029342954335174268,56.078927829014845
2019,G0600970,CA,Sonoma County,207713,189374,18339,0.0882900925796652,9769,0.05158575094785979,0.029342954335174268,60.06706408353588
2019,G0600990,CA,Stanislaus County,181748,173898,7850,0.04319167198538636,12013,0.06908072548275426,0.029342954335174268,100.381458157261
2019,G0601010,CA,Sutter County,34395,32636,1759,0.05114115423753453,2217,0.06793111900968256,0.029342954335174268,42.40498906707809
2019,G0601030,CA,Tehama County,27558,24189,3369,0.12225125190507294,1034,0.042746703046839474,0.029342954335174268,13.184549668920777
2019,G0601050,CA,Trinity County,8918,5939,2979,0.33404350751289524,144,0.024246506145815794,0.029342954335174268,-2.851783310128141
2019,G0601070,CA,Tulare County,148994,138238,10756,0.07219082647623394,13371,0.09672448964828774,0.029342954335174268,154.11342335998765
2019,G0601090,CA,Tuolumne County,31553,22502,9051,0.2868506956549298,711,0.03159719136076793,0.029342954335174268,2.372657674142752
2019,G0601110,CA,Ventura County,288896,271040,17856,0.06180770934869295,17263,0.06369170602125147,0.029342954335174268,109.39485532113747
2019,G0601130,CA,Yolo County,77947,74296,3651,0.04683951916045518,3986,0.05365026380962636,0.029342954335174268,40.211638373691436
2019,G0601150,CA,Yuba County,28586,26354,2232,0.07808017910865458,1697,0.06439250208696971,0.029342954335174268,35.113513588354024
2019,G0800010,CO,Adams County,173200,166450,6750,0.03897228637413395,8993,0.054028236707720036,0.029342954335174268,60.873352260157894
2019,G0800030,CO,Alamosa County,7024,6162,862,0.12272209567198178,262,0.04251866277182733,0.029342954335174268,6.543067532233789
2019,G0800050,CO,Arapahoe County,251212,240304,10908,0.043421492603856505,6818,0.028372394966375922,0.029342954335174268,-2.8824213917917474
2019,G0800070,CO,Archuleta County,9373,5858,3515,0.3750133361783847,158,0.026971662683509732,0.029342954335174268,-1.360314903955053
2019,G0800090,CO,Baca County,2258,1662,596,0.26395039858281666,32,0.019253910950661854,0.029342954335174268,-2.8407115289566263
2019,G0800110,CO,Bent County,2270,1767,503,0.22158590308370044,28,0.01584606677985286,0.029342954335174268,-3.81032248713974
2019,G0800130,CO,Boulder County,136096,127415,8681,0.06378585704208793,2131,0.016724875407134167,0.029342954335174268,-27.582339241515324
2019,G0800140,CO,Broomfield County,28374,27470,904,0.03186015366180306,400,0.014561339643247179,0.029342954335174268,-14.7535772548675
2019,G0800150,CO,Chaffee County,11064,8231,2833,0.2560556760665221,165,0.020046166929899162,0.029342954335174268,-5.7943424512811825
2019,G0800170,CO,Cheyenne County,989,774,215,0.21739130434782608,2,0.002583979328165375,0.029342954335174268,-4.986350414769047
2019,G0800190,CO,Clear Creek County,5793,4395,1398,0.24132573795960643,36,0.008191126279863481,0.029342954335174268,-9.539263539738007
2019,G0800210,CO,Conejos County,4433,3183,1250,0.28197608842770133,150,0.0471253534401508,0.029342954335174268,7.015431595695683
2019,G0800230,CO,Costilla County,2845,1746,1099,0.38629173989455184,77,0.0441008018327606,0.029342954335174268,4.664223245277146
2019,G0800250,CO,Crowley County,1589,1301,288,0.18124606670862178,46,0.035357417371252885,0.029342954335174268,1.4206071108678413
2019,G0800270,CO,Custer County,4408,2214,2194,0.49773139745916517,57,0.025745257452574527,0.029342954335174268,-1.4153392096804815
2019,G0800290,CO,Delta County,14827,11883,2944,0.19855668712483981,163,0.013717074812757721,0.029342954335174268,-11.274214433854656
2019,G0800310,CO,Denver County,321717,301501,20216,0.06283783573762033,9618,0.03190039170682684,0.029342954335174268,8.595223772463024
2019,G0800330,CO,Dolores County,1581,759,822,0.5199240986717267,14,0.01844532279314888,0.029342954335174268,-2.5675164240757464
2019,G0800350,CO,Douglas County,124771,120709,4062,0.0325556419360268,1460,0.012095204168703246,0.029342954335174268,-36.09977176813002
2019,G0800370,CO,Eagle County,32461,18171,14290,0.4402205723791627,731,0.04022893621704914,0.029342954335174268,11.621541301316727
2019,G0800390,CO,Elbert County,9614,9280,334,0.03474100270438943,150,0.016163793103448277,0.029342954335174268,-7.656935795389486
2019,G0800410,CO,El Paso County,272379,257507,14872,0.05460039136644161,7143,0.027739051753932903,0.029342954335174268,-4.9599805373486365
2019,G0800430,CO,Fremont County,19805,17136,2669,0.13476394849785409,286,0.01669000933706816,0.029342954335174268,-10.551014479442795
2019,G0800450,CO,Garfield County,24001,21498,2503,0.10428732136160994,1010,0.04698111452228114,0.029342954335174268,16.191352446660215
2019,G0800470,CO,Gilpin County,3799,2802,997,0.2624374835483022,30,0.010706638115631691,0.029342954335174268,-6.8062812824234316
2019,G0800490,CO,Grand County,16780,5884,10896,0.6493444576877235,136,0.023113528212100613,0.029342954335174268,-4.7814453185544865
2019,G0800510,CO,Gunnison County,11955,6616,5339,0.4465913843580092,141,0.021311970979443772,0.029342954335174268,-5.203058292379864
2019,G0800530,CO,Hinsdale County,1461,377,1084,0.7419575633127995,10,0.026525198938992044,0.029342954335174268,-0.6381805641871627
2019,G0800550,CO,Huerfano County,5265,3225,2040,0.38746438746438744,13,0.004031007751937985,0.029342954335174268,-10.882781471844936
2019,G0800570,CO,Jackson County,1319,558,761,0.5769522365428355,7,0.012544802867383513,0.029342954335174268,-3.614923126509443
2019,G0800590,CO,Jefferson County,240956,232284,8672,0.0359899732731287,3317,0.01427993318523876,0.029342954335174268,-43.81230818165814
2019,G0800610,CO,Kiowa County,795,638,157,0.19748427672955976,0,0,0.029342954335174268,-4.902330396919737
2019,G0800630,CO,Kit Carson County,3568,3004,564,0.15807174887892378,36,0.011984021304926764,0.029342954335174268,-6.143991780340302
2019,G0800650,CO,Lake County,4894,3392,1502,0.3069064160196159,55,0.016214622641509434,0.029342954335174268,-5.441976961010927
2019,G0800670,CO,La Plata County,27825,21794,6031,0.2167475292003594,470,0.021565568505093145,0.029342954335174268,-7.687168601435971
2019,G0800690,CO,Larimer County,148229,137021,11208,0.07561273435022836,1883,0.013742419045255836,0.029342954335174268,-35.589449068018645
2019,G0800710,CO,Las Animas County,8576,6670,1906,0.22224813432835822,95,0.01424287856071964,0.029342954335174268,-8.285842776227248
2019,G0800730,CO,Lincoln County,1988,1518,470,0.23641851106639838,5,0.0032938076416337285,0.029342954335174268,-6.8820348410188
2019,G0800750,CO,Logan County,9108,8393,715,0.0785024154589372,300,0.03574407244132015,0.029342954335174268,3.6197829229036897
2019,G0800770,CO,Mesa County,66599,61742,4857,0.07292902295830268,1445,0.023403841793268765,0.029342954335174268,-9.081771787872752
2019,G0800790,CO,Mineral County,1335,367,968,0.7250936329588015,2,0.005449591280653951,0.029342954335174268,-5.17288817911648
2019,G0800810,CO,Moffat County,6300,5366,934,0.14825396825396825,166,0.030935519940365263,0.029342954335174268,0.7490016634033851
2019,G0800830,CO,Montezuma County,12331,10655,1676,0.13591760603357392,311,0.029188174565931486,0.029342954335174268,-0.10184237512614004
2019,G0800850,CO,Montrose County,19048,17140,1908,0.1001679966400672,405,0.023628938156359393,0.029342954335174268,-4.672844535665876
2019,G0800870,CO,Morgan County,11783,10928,855,0.07256216583213104,457,0.041819180087847733,0.029342954335174268,8.024654423542072
2019,G0800890,CO,Otero County,8999,7722,1277,0.14190465607289698,153,0.019813519813519812,0.029342954335174268,-5.356479309229504
2019,G0800910,CO,Ouray County,3185,2163,1022,0.3208791208791209,20,0.009246417013407305,0.029342954335174268,-6.720338174705927
2019,G0800930,CO,Park County,14554,6931,7623,0.5237735330493335,58,0.008368200836820083,0.029342954335174268,-14.993506985889752
2019,G0800950,CO,Phillips County,1939,1689,250,0.12893243940175347,79,0.046773238602723505,0.029342954335174268,4.547875320269691
2019,G0800970,CO,Pitkin County,14016,7467,6549,0.4672517123287671,172,0.02303468595152002,0.029342954335174268,-4.425245630087817
2019,G0800990,CO,Prowers County,5982,4888,1094,0.18288197927114677,146,0.029869067103109655,0.029342954335174268,0.24111110944109315
2019,G0801010,CO,Pueblo County,71223,64314,6909,0.09700518091066088,1668,0.02593525515439873,0.029342954335174268,-5.388731646591417
2019,G0801030,CO,Rio Blanco County,3391,2301,1090,0.3214391035092893,37,0.016079965232507605,0.029342954335174268,-4.576363184397246
2019,G0801050,CO,Rio Grande County,6806,4823,1983,0.29136056420805173,165,0.034211071946921,0.029342954335174268,2.3796999962659986
2019,G0801070,CO,Routt County,16828,9603,7225,0.4293439505585928,248,0.025825262938665,0.029342954335174268,-2.7038908973192415
2019,G0801090,CO,Saguache County,4151,2860,1291,0.31100939532642735,117,0.04090909090909091,0.029342954335174268,4.415499687369851
2019,G0801110,CO,San Juan County,751,289,462,0.6151797603195739,6,0.020761245674740483,0.029342954335174268,-1.3935062169682362
2019,G0801130,CO,San Miguel County,6886,3552,3334,0.48417078129538194,106,0.029842342342342343,0.029342954335174268,0.24554822167127932
2019,G0801150,CO,Sedgwick County,1191,967,224,0.18807724601175482,26,0.02688728024819028,0.029342954335174268,-0.5021596161478636
2019,G0801170,CO,Summit County,31220,10641,20579,0.6591607943625881,751,0.07057607367728597,0.029342954335174268,43.16957925119379
2019,G0801190,CO,Teller County,13256,10248,3008,0.22691611345805673,205,0.020003903200624513,0.029342954335174268,-6.371243103624383
2019,G0801210,CO,Washington County,2373,2087,286,0.12052254530130636,61,0.02922855773838045,0.029342954335174268,-0.03302000611301005
2019,G0801230,CO,Weld County,109170,104671,4499,0.0412109553906751,3038,0.029024276065003678,0.029342954335174268,-0.6239061717224376
2019,G0801250,CO,Yuma County,4556,4028,528,0.11589113257243196,169,0.04195630585898709,0.029342954335174268,5.0447254149961624
2019,G0900010,CT,Fairfield County,372565,340189,32376,0.08690027243568237,8972,0.026373574689363855,0.029342954335174268,-10.739447256185912
2019,G0900030,CT,Hartford County,379602,350408,29194,0.0769068656118777,6185,0.01765085272025753,0.029342954335174268,-42.684677308522325
2019,G0900050,CT,Litchfield County,88252,74143,14109,0.15987173095227303,811,0.010938321891479977,0.029342954335174268,-32.396985556602026
2019,G0900070,CT,Middlesex County,76327,66971,9356,0.12257785580463008,586,0.008750055994385629,0.029342954335174268,-33.71100868835675
2019,G0900090,CT,New Haven County,367053,330572,36481,0.0993889165869779,6336,0.019166777585518435,0.029342954335174268,-36.53122251527582
2019,G0900110,CT,New London County,123426,107827,15599,0.12638342002495423,1354,0.012557151733795803,0.029342954335174268,-34.94303428519335
2019,G0900130,CT,Tolland County,59686,55683,4003,0.0670676540562276,658,0.01181689204963813,0.029342954335174268,-25.37089357568734
2019,G0900150,CT,Windham County,49718,44953,4765,0.09584054064926184,639,0.01421484661757836,0.029342954335174268,-19.987414025296665
2019,G1000010,DE,Kent County,71753,65796,5957,0.08302091898596574,1465,0.022265791233509635,0.029342954335174268,-11.23296515974647
2019,G1000030,DE,New Castle County,223259,205829,17430,0.07807076086518348,2827,0.013734702107088895,0.029342954335174268,-43.699245404250355
2019,G1000050,DE,Sussex County,138183,91697,46486,0.33640896492332634,2184,0.023817573093994352,0.029342954335174268,-12.170396656811864
2019,G1100010,DC,District of Columbia,315176,284386,30790,0.0976914485874559,10311,0.0362570590676053,0.029342954335174268,22.999992743698243
2019,G1200010,FL,Alachua County,117415,97995,19420,0.1653962440914704,1619,0.01652125108423899,0.029342954335174268,-26.03290826059254
2019,G1200030,FL,Baker County,9994,8693,1301,0.13017810686411846,199,0.02289198205452663,0.029342954335174268,-3.8212902286863413
2019,G1200050,FL,Bay County,103059,71422,31637,0.3069794971812263,1464,0.020497885805494106,0.029342954335174268,-16.825165297635927
2019,G1200070,FL,Bradford County,11051,9115,1936,0.1751877658130486,265,0.029072956664838178,0.029342954335174268,-0.16818063263937563
2019,G1200090,FL,Brevard County,278173,230417,47756,0.17167733748422745,3526,0.015302690339688478,0.029342954335174268,-43.87811240896147
2019,G1200110,FL,Broward County,823499,690050,133449,0.16205119860497705,28048,0.04064632997608869,0.029342954335174268,60.77918526448784
2019,G1200130,FL,Calhoun County,6017,4501,1516,0.25195280039886986,99,0.02199511219728949,0.029342954335174268,-3.3772639054742224
2019,G1200150,FL,Charlotte County,104458,76891,27567,0.2639051101878267,1312,0.01706311531908806,0.029342954335174268,-23.516825795822342
2019,G1200170,FL,Citrus County,79641,63681,15960,0.20039929182205146,924,0.014509822396005088,0.029342954335174268,-24.803695292137903
2019,G1200190,FL,Clay County,80710,74333,6377,0.0790112749349523,1302,0.01751577361333459,0.029342954335174268,-19.909487560803317
2019,G1200210,FL,Collier County,214473,142979,71494,0.33334732110801824,5796,0.04053742157939278,0.029342954335174268,30.718847553793395
2019,G1200230,FL,Columbia County,29033,25133,3900,0.1343299004580994,870,0.03461584371145506,0.029342954335174268,5.323653643818163
2019,G1200270,FL,DeSoto County,15189,12072,3117,0.20521429982223977,639,0.0529324055666004,0.029342954335174268,17.22652205123623
2019,G1200290,FL,Dixie County,9453,6504,2949,0.3119644557283402,370,0.05688806888068881,0.029342954335174268,15.86881828895925
2019,G1200310,FL,Duval County,407960,359544,48416,0.11867830179429356,8606,0.02393587432970652,0.029342954335174268,-20.463822618609022
2019,G1200330,FL,Escambia County,141355,120104,21251,0.1503378019879028,1690,0.014071138346766135,0.029342954335174268,-34.02212575440632
2019,G1200350,FL,Flagler County,51757,42121,9636,0.1861777150916784,537,0.012748985066831272,0.029342954335174268,-22.369176929151248
2019,G1200370,FL,Franklin County,8725,4444,4281,0.4906590257879656,127,0.02857785778577858,0.029342954335174268,-0.423461699914989
