year,GISJOIN,total.tract.area,hood.name,county,region,piece.area,pct.tract
1960,G06003701095,975131.3510461054,Pacoima,los-angeles,san-fernando-valley,953157.7791790809,0.9774660389664924
1960,G06003701191,1068536.8353153132,Pacoima,los-angeles,san-fernando-valley,8994.437159071444,0.008417526529553177
1960,G06003701196,856997.6826763792,Pacoima,los-angeles,san-fernando-valley,283180.0323764384,0.3304326698901627
1960,G06003701211,8905348.627912285,Pacoima,los-angeles,san-fernando-valley,822755.0903469045,0.09238886928784798
1960,G06003701212,3436697.4467103654,Pacoima,los-angeles,san-fernando-valley,951359.2510445758,0.2768236848883001
1960,G06003703201,1856013.6448864713,Pacoima,los-angeles,san-fernando-valley,24.51450680505728,1.320815009770943e-5
1960,G06003703202,2548953.6002405058,Pacoima,los-angeles,san-fernando-valley,17462.556708300606,0.006850872729363505
1960,G06003703203,1735057.1213893946,Pacoima,los-angeles,san-fernando-valley,3650.5285249709245,0.002103981753665645
1970,G0600370104102,5243341.3717342615,Pacoima,los-angeles,san-fernando-valley,1398312.6596887857,0.2666835059084255
1970,G0600370104201,1148164.1319045573,Pacoima,los-angeles,san-fernando-valley,1101411.3816635176,0.959280429564119
1970,G0600370104202,1548615.2914226465,Pacoima,los-angeles,san-fernando-valley,1061575.0434328392,0.6854995229045012
1970,G06003701043,2125594.7112436676,Pacoima,los-angeles,san-fernando-valley,2125567.434294083,0.9999871673798207
1970,G06003701044,2197466.552465087,Pacoima,los-angeles,san-fernando-valley,2197266.4730290826,0.9999089499515796
1970,G06003701045,1017599.9797524028,Pacoima,los-angeles,san-fernando-valley,984510.3757662587,0.9674826998383046
1970,G06003701046,1123308.7559954906,Pacoima,los-angeles,san-fernando-valley,1123308.7559954906,1
1970,G06003701047,3985866.1617408195,Pacoima,los-angeles,san-fernando-valley,3383683.355545012,0.8489204650231393
1970,G06003701048,2139965.7991916183,Pacoima,los-angeles,san-fernando-valley,2110520.676425183,0.986240376936137
1970,G0600370106101,5092655.613602505,Pacoima,los-angeles,san-fernando-valley,7.16684902113407e-6,1.4072911197826504e-12
1970,G06003701091,1546368.7692036717,Pacoima,los-angeles,san-fernando-valley,30.018796205188664,1.94124433983799e-5
1970,G06003701094,1798101.207704904,Pacoima,los-angeles,san-fernando-valley,1406.0310628078043,7.819532386625012e-4
1970,G06003701095,975131.3510461054,Pacoima,los-angeles,san-fernando-valley,953157.7791790809,0.9774660389664924
1970,G06003701191,1068536.8353153132,Pacoima,los-angeles,san-fernando-valley,8994.437159071444,0.008417526529553177
1970,G06003701196,856997.6826763792,Pacoima,los-angeles,san-fernando-valley,283180.0323764384,0.3304326698901627
1970,G06003701211,8905348.627912285,Pacoima,los-angeles,san-fernando-valley,822755.0903469045,0.09238886928784798
1970,G06003701212,3436697.4467103654,Pacoima,los-angeles,san-fernando-valley,951359.2510445758,0.2768236848883001
1970,G06003703201,1856013.6448865489,Pacoima,los-angeles,san-fernando-valley,24.514506805057295,1.3208150097708886e-5
1970,G06003703202,2548953.6002405058,Pacoima,los-angeles,san-fernando-valley,17462.556708300606,0.006850872729363505
1970,G06003703203,1735057.1213893946,Pacoima,los-angeles,san-fernando-valley,3650.5285249709245,0.002103981753665645
1980,G0600370104102,5252805.720196049,Pacoima,los-angeles,san-fernando-valley,1398312.6596887857,0.2662030035324811
1980,G0600370104201,1148164.1319045573,Pacoima,los-angeles,san-fernando-valley,1101411.3816635176,0.959280429564119
1980,G0600370104202,1423455.9481318276,Pacoima,los-angeles,san-fernando-valley,1061575.0434328392,0.7457730215157495
1980,G06003701043,2125594.72115142,Pacoima,los-angeles,san-fernando-valley,2125567.441093066,0.9999871659173394
1980,G06003701044,2197466.552465087,Pacoima,los-angeles,san-fernando-valley,2197266.4730290826,0.9999089499515796
1980,G06003701045,1017599.9797524028,Pacoima,los-angeles,san-fernando-valley,984510.3757662587,0.9674826998383046
1980,G06003701046,1123308.7559954906,Pacoima,los-angeles,san-fernando-valley,1123308.7559954906,1
1980,G06003701047,3985866.1617408195,Pacoima,los-angeles,san-fernando-valley,3383683.355545012,0.8489204650231393
1980,G06003701048,2139965.7991916183,Pacoima,los-angeles,san-fernando-valley,2110520.676425183,0.986240376936137
1980,G0600370106101,5092655.613602505,Pacoima,los-angeles,san-fernando-valley,7.16684902113407e-6,1.4072911197826504e-12
1980,G06003701091,1546368.7692036717,Pacoima,los-angeles,san-fernando-valley,30.018796205188664,1.94124433983799e-5
1980,G06003701094,1798101.207704904,Pacoima,los-angeles,san-fernando-valley,1406.0310628078043,7.819532386625012e-4
1980,G06003701095,975131.3510461054,Pacoima,los-angeles,san-fernando-valley,953157.7791790809,0.9774660389664924
1980,G06003701191,1068536.8353153132,Pacoima,los-angeles,san-fernando-valley,8994.437159071444,0.008417526529553177
1980,G06003701196,856997.6826763998,Pacoima,los-angeles,san-fernando-valley,283180.0323764384,0.3304326698901547
1980,G06003701211,8856074.63565302,Pacoima,los-angeles,san-fernando-valley,822755.0903469045,0.09290290836468734
1980,G06003701212,3634096.779341257,Pacoima,los-angeles,san-fernando-valley,951359.2510445758,0.26178698829727537
1980,G06003703201,1906410.8825157464,Pacoima,los-angeles,san-fernando-valley,24.514506805057295,1.2858983879019487e-5
1980,G06003703202,2548953.5903327833,Pacoima,los-angeles,san-fernando-valley,17462.54990934103,0.0068508700886394614
1980,G06003703203,1735057.1213893946,Pacoima,los-angeles,san-fernando-valley,3650.5285249709245,0.002103981753665645
1990,G0600370104102,5156650.688433064,Pacoima,los-angeles,san-fernando-valley,1398312.6596887857,0.2711668375803223
1990,G0600370104201,1090101.9963057041,Pacoima,los-angeles,san-fernando-valley,1089987.3314533383,0.9998948127305937
1990,G0600370104202,1637803.6110378713,Pacoima,los-angeles,san-fernando-valley,1061575.0434328392,0.6481699248178615
1990,G06003701043,2125594.72115142,Pacoima,los-angeles,san-fernando-valley,2125567.441093066,0.9999871659173394
1990,G0600370104401,1272152.5683135148,Pacoima,los-angeles,san-fernando-valley,1272152.5683135148,1
1990,G0600370104402,925313.984151559,Pacoima,los-angeles,san-fernando-valley,925113.9047156144,0.9997837713042584
1990,G06003701045,1017599.9797524028,Pacoima,los-angeles,san-fernando-valley,984510.3757662587,0.9674826998383046
1990,G06003701046,1123308.7559955008,Pacoima,los-angeles,san-fernando-valley,1123308.7559955008,1
1990,G0600370104701,550501.82681375,Pacoima,los-angeles,san-fernando-valley,550501.82681375,1
1990,G0600370104702,3435364.334927062,Pacoima,los-angeles,san-fernando-valley,2833181.528731284,0.8247106427480091
1990,G06003701048,2139965.7991916183,Pacoima,los-angeles,san-fernando-valley,2110520.676425183,0.986240376936137
1990,G0600370106112,4831018.328217241,Pacoima,los-angeles,san-fernando-valley,11424.05021734473,0.0023647292229504895
1990,G06003701091,1546368.7692036717,Pacoima,los-angeles,san-fernando-valley,30.018796205188664,1.94124433983799e-5
1990,G06003701094,1798101.207704904,Pacoima,los-angeles,san-fernando-valley,1406.0310628078043,7.819532386625012e-4
1990,G06003701095,975131.3510461054,Pacoima,los-angeles,san-fernando-valley,953157.7791790809,0.9774660389664924
1990,G06003701190,1947126.153660682,Pacoima,los-angeles,san-fernando-valley,283180.0323764384,0.14543486658224355
1990,G06003701191,1068536.8353153132,Pacoima,los-angeles,san-fernando-valley,8994.437159071444,0.008417526529553177
1990,G06003701211,8856074.63565302,Pacoima,los-angeles,san-fernando-valley,822755.0903469045,0.09290290836468734
1990,G06003701212,3634096.779341257,Pacoima,los-angeles,san-fernando-valley,951359.2510445758,0.26178698829727537
1990,G06003703201,1906410.8825157464,Pacoima,los-angeles,san-fernando-valley,24.514506805057295,1.2858983879019487e-5
1990,G06003703202,2548953.5903327833,Pacoima,los-angeles,san-fernando-valley,17462.54990934103,0.0068508700886394614
1990,G06003703203,1735057.1213893946,Pacoima,los-angeles,san-fernando-valley,3650.5285249709245,0.002103981753665645
2000,G0600370104105,584814.8726074509,Pacoima,los-angeles,san-fernando-valley,531051.0206433795,0.9080668866638766
2000,G0600370104106,4571835.8158256,Pacoima,los-angeles,san-fernando-valley,867261.6390453726,0.1896965844756083
2000,G0600370104201,1090102.0109926462,Pacoima,los-angeles,san-fernando-valley,1089987.3345686942,0.9998948021168702
2000,G0600370104202,3374714.1681768093,Pacoima,los-angeles,san-fernando-valley,1061575.0434328392,0.3145673946088168
2000,G0600370104310,939194.6500348607,Pacoima,los-angeles,san-fernando-valley,939167.3738772133,0.9999709579290658
2000,G0600370104320,1186400.0590570122,Pacoima,los-angeles,san-fernando-valley,1186400.0590570122,1
2000,G0600370104401,1272152.568038574,Pacoima,los-angeles,san-fernando-valley,1272152.568038574,1
2000,G0600370104402,925313.984151559,Pacoima,los-angeles,san-fernando-valley,925113.9047156144,0.9997837713042584
2000,G0600370104500,1017599.9797524028,Pacoima,los-angeles,san-fernando-valley,984510.3757662587,0.9674826998383046
2000,G0600370104610,592136.9059691317,Pacoima,los-angeles,san-fernando-valley,592136.9059691317,1
2000,G0600370104620,531171.8500263849,Pacoima,los-angeles,san-fernando-valley,531171.8500263849,1
2000,G0600370104701,550501.82681375,Pacoima,los-angeles,san-fernando-valley,550501.82681375,1
2000,G0600370104702,3435364.334927062,Pacoima,los-angeles,san-fernando-valley,2833181.528731284,0.8247106427480091
2000,G0600370104810,1123358.550456578,Pacoima,los-angeles,san-fernando-valley,1123358.550456578,1
2000,G0600370104820,1016607.2487351205,Pacoima,los-angeles,san-fernando-valley,987162.1259686556,0.9710358913896187
2000,G0600370106112,3222345.113996862,Pacoima,los-angeles,san-fernando-valley,11399.53261594691,0.0035376510623989017
2000,G0600370109100,1442843.4186561406,Pacoima,los-angeles,san-fernando-valley,30.018796205188664,2.0805304177183737e-5
2000,G0600370109400,1798101.207704904,Pacoima,los-angeles,san-fernando-valley,1406.0310628078043,7.819532386625012e-4
2000,G0600370109500,975131.3513210616,Pacoima,los-angeles,san-fernando-valley,953157.7794540371,0.9774660389728463
2000,G0600370119000,1947126.153660682,Pacoima,los-angeles,san-fernando-valley,283180.0323764384,0.14543486658224355
2000,G0600370119100,1068536.8353153132,Pacoima,los-angeles,san-fernando-valley,8994.437159071444,0.008417526529553177
2000,G0600370121100,8777396.39737654,Pacoima,los-angeles,san-fernando-valley,822755.0903469045,0.093735665235857
2000,G0600370121210,2268506.4250964997,Pacoima,los-angeles,san-fernando-valley,951359.2510445758,0.41937692594549564
2000,G0600370320100,1906410.8655674886,Pacoima,los-angeles,san-fernando-valley,24.511391451882787,1.285734984760821e-5
2000,G0600370320200,2548926.551351882,Pacoima,los-angeles,san-fernando-valley,17462.55806815968,0.006850945963467645
2000,G0600370320300,1735057.1184569355,Pacoima,los-angeles,san-fernando-valley,3650.5285249709245,0.002103981757221632
2000,G0600370930200,305354600.2898899,Pacoima,los-angeles,san-fernando-valley,24.51760139745632,8.029222868815606e-8
2010,G0600370121102,7540343.260876607,Pacoima,los-angeles,san-fernando-valley,822755.0835236236,0.10911374390507174
2010,G0600370104203,707955.2439514939,Pacoima,los-angeles,san-fernando-valley,707955.2439514939,1
2010,G0600370320202,1615099.0977263874,Pacoima,los-angeles,san-fernando-valley,12.697043623195441,7.86146413001491e-6
2010,G0600370980021,6942083.773824409,Pacoima,los-angeles,san-fernando-valley,140701.73298719403,0.020267939363929795
2010,G0600370104822,608703.6568480367,Pacoima,los-angeles,san-fernando-valley,606657.3266423577,0.9966382160142175
2010,G0600370119002,1693871.294119305,Pacoima,los-angeles,san-fernando-valley,118.6389665864408,7.004013055674623e-5
2010,G0600370104401,681117.0844769096,Pacoima,los-angeles,san-fernando-valley,681117.0844769096,1
2010,G0600370104620,531171.8408308858,Pacoima,los-angeles,san-fernando-valley,531171.8408308858,1
2010,G0600370104821,531801.9208241878,Pacoima,los-angeles,san-fernando-valley,531801.9208241878,1
2010,G0600370104704,1662660.754121304,Pacoima,los-angeles,san-fernando-valley,1662556.411269844,0.9999372434507753
2010,G0600370104404,539620.764836208,Pacoima,los-angeles,san-fernando-valley,539620.764836208,1
2010,G0600370106112,3227642.1224214355,Pacoima,los-angeles,san-fernando-valley,11399.55121810842,0.003531851049693288
2010,G0600370104610,592136.9129838953,Pacoima,los-angeles,san-fernando-valley,592136.9129838953,1
2010,G0600370320100,1900521.107430697,Pacoima,los-angeles,san-fernando-valley,24.513576528057456,1.2898344791969826e-5
2010,G0600370109400,1291624.364022551,Pacoima,los-angeles,san-fernando-valley,4228.347434333409,0.0032736665179997986
2010,G0600370104810,1123358.543809711,Pacoima,los-angeles,san-fernando-valley,1123358.543809711,1
2010,G0600370121210,2034980.968673029,Pacoima,los-angeles,san-fernando-valley,1228986.2473351583,0.6039300938212488
2010,G0600370109500,1193708.1126083364,Pacoima,los-angeles,san-fernando-valley,916486.8522647745,0.7677646173168633
2010,G0600370109100,2707545.9227986992,Pacoima,los-angeles,san-fernando-valley,365.3263581645442,1.3492896097840463e-4
2010,G0600370109601,2247865.2709251186,Pacoima,los-angeles,san-fernando-valley,6559.775577966351,0.0029182245318762575
2010,G0600370930200,305250305.283509,Pacoima,los-angeles,san-fernando-valley,24.515547633738908,8.031293403939258e-8
2010,G0600370104105,584674.6984596556,Pacoima,los-angeles,san-fernando-valley,531057.7814308517,0.9082961565293325
2010,G0600370104201,1090102.053047222,Pacoima,los-angeles,san-fernando-valley,1089987.385476795,0.9998948102426681
2010,G0600370104310,1508627.0733858913,Pacoima,los-angeles,san-fernando-valley,1508563.0688495308,0.9999575743154225
2010,G0600370104701,550501.7856622487,Pacoima,los-angeles,san-fernando-valley,550501.7856622487,1
2010,G0600370104204,2666767.1141563,Pacoima,los-angeles,san-fernando-valley,353619.7722581774,0.13260241975424766
2010,G0600370104108,1096681.868282577,Pacoima,los-angeles,san-fernando-valley,728549.7718922123,0.6643218903884442
2010,G0600370320201,918379.9433542348,Pacoima,los-angeles,san-fernando-valley,2056.316725028679,0.0022390697226229847
2010,G0600370104403,696768.2506195204,Pacoima,los-angeles,san-fernando-valley,696111.0994254844,0.9990568582976453
2010,G0600370119202,968984.9137422368,Pacoima,los-angeles,san-fernando-valley,38691.502853654325,0.03992993317535467
2010,G0600370119001,1066632.9266574108,Pacoima,los-angeles,san-fernando-valley,5553.0322507156525,0.005206132411566943
2010,G0600370104320,1212162.5897405082,Pacoima,los-angeles,san-fernando-valley,1212162.5897405082,1
2010,G0600370104703,1169840.3884574478,Pacoima,los-angeles,san-fernando-valley,1168628.564508106,0.9989641117187452
2010,G0600370104500,531003.8396589151,Pacoima,los-angeles,san-fernando-valley,531003.8396589151,1
2010,G0600370320300,1714692.9921844127,Pacoima,los-angeles,san-fernando-valley,3650.553361303636,0.002128983659432268
2019,G0600370104105,584683.2386400524,Pacoima,los-angeles,san-fernando-valley,531065.910872981,0.9082967935051756
